time,pleth_1
22:51.4,65450
22:51.4,65449
22:51.4,65449
22:51.4,65457
22:51.4,65453
22:51.4,65452
22:51.4,65444
22:51.4,65444
22:51.4,65439
22:51.4,65437
22:51.4,65429
22:51.4,65423
22:51.4,65423
22:51.4,65425
22:51.4,65410
22:51.4,65407
22:51.4,65411
22:51.4,65411
22:51.4,65394
22:51.4,65393
22:51.4,65386
22:51.4,65360
22:51.5,65360
22:51.5,65359
22:51.5,65356
22:51.5,65348
22:51.5,65358
22:51.5,65358
22:51.5,65337
22:51.5,65337
22:51.5,65339
22:51.5,65325
22:51.5,65325
22:51.5,65309
22:51.5,65311
22:51.5,65306
22:51.5,65297
22:51.5,65297
22:51.5,65300
22:51.5,65281
22:51.5,65283
22:51.5,65275
22:51.5,65275
22:51.5,65274
22:51.5,65261
22:51.5,65262
22:51.5,65262
22:51.5,65266
22:51.5,65251
22:51.5,65236
22:51.5,65233
22:51.5,65233
22:51.5,65243
22:51.5,65242
22:51.5,65221
22:51.5,65230
22:51.5,65230
22:51.5,65226
22:51.5,65220
22:51.5,65218
22:51.5,65208
22:51.5,65208
22:51.5,65234
22:51.5,65220
22:51.5,65210
22:51.5,65197
22:51.5,65197
22:51.5,65210
22:51.5,65198
22:51.5,65197
22:51.5,65192
22:51.5,65192
22:51.6,65198
22:51.6,65199
22:51.6,65194
22:51.6,65187
22:51.6,65187
22:51.6,65189
22:51.6,65202
22:51.6,65199
22:51.6,65193
22:51.6,65193
22:51.6,65206
22:51.6,65197
22:51.6,65194
22:51.6,65196
22:51.6,65196
22:51.6,65189
22:51.6,65190
22:51.6,65197
22:51.6,65197
22:51.6,65204
22:51.6,65191
22:51.6,65199
22:51.6,65215
22:51.6,65215
22:51.6,65205
22:51.6,65202
22:51.6,65207
22:51.6,65211
22:51.6,65211
22:51.6,65208
22:51.6,65220
22:51.6,65216
22:51.6,65218
22:51.6,65218
22:51.6,65217
22:51.6,65204
22:51.6,65229
22:51.6,65216
22:51.6,65216
22:51.6,65225
22:51.6,65217
22:51.6,65222
22:51.6,65222
22:51.6,65222
22:51.6,65229
22:51.6,65229
22:51.6,65238
22:51.6,65229
22:51.6,65229
22:51.6,65237
22:51.7,65238
22:51.7,65241
22:51.7,65234
22:51.7,65234
22:51.7,65246
22:51.7,65248
22:51.7,65244
22:51.7,65263
22:51.7,65263
22:51.7,65266
22:51.7,65266
22:51.7,65259
22:51.7,65254
22:51.7,65254
22:51.7,65259
22:51.7,65281
22:51.7,65266
22:51.7,65266
22:51.7,65280
22:51.7,65264
22:51.7,65274
22:51.7,65272
22:51.7,65272
22:51.7,65277
22:51.7,65274
22:51.7,65275
22:51.7,65270
22:51.7,65270
22:51.7,65275
22:51.7,65271
22:51.7,65269
22:51.7,65266
22:51.7,65266
22:51.7,65273
22:51.7,65268
22:51.7,65280
22:51.7,65270
22:51.7,65270
22:51.7,65276
22:51.7,65281
22:51.7,65277
22:51.7,65257
22:51.7,65257
22:51.7,65284
22:51.7,65280
22:51.7,65272
22:51.7,65255
22:51.7,65255
22:51.7,65271
22:51.7,65265
22:51.8,65268
22:51.8,65266
22:51.8,65266
22:51.8,65265
22:51.8,65272
22:51.8,65272
22:51.8,65275
22:51.8,65275
22:51.8,65274
22:51.8,65267
22:51.8,65265
22:51.8,65277
22:51.8,65277
22:51.8,65269
22:51.8,65241
22:51.8,65269
22:51.8,65269
22:51.8,65278
22:51.8,65275
22:51.8,65275
22:51.8,65266
22:51.8,65266
22:51.8,65280
22:51.8,65277
22:51.8,65275
22:51.8,65275
22:51.8,65275
22:51.8,65283
22:51.8,65283
22:51.8,65280
22:51.8,65280
22:51.8,65280
22:51.8,65284
22:51.8,65291
22:51.8,65293
22:51.8,65292
22:51.8,65292
22:51.8,65293
22:51.8,65302
22:51.8,65301
22:51.8,65285
22:51.8,65285
22:51.8,65305
22:51.8,65298
22:51.8,65307
22:51.8,65298
22:51.8,65298
22:51.8,65309
22:51.8,65299
22:51.8,65310
22:51.9,65312
22:51.9,65312
22:51.9,65321
22:51.9,65329
22:51.9,65315
22:51.9,65332
22:51.9,65332
22:51.9,65324
22:51.9,65339
22:51.9,65339
22:51.9,65339
22:51.9,65349
22:51.9,65355
22:51.9,65353
22:51.9,65363
22:51.9,65363
22:51.9,65360
22:51.9,65355
22:51.9,65380
22:51.9,65363
22:51.9,65363
22:51.9,65368
22:51.9,65378
22:51.9,65389
22:51.9,65387
22:51.9,65387
22:51.9,65396
22:51.9,65393
22:51.9,65398
22:51.9,65394
22:51.9,65394
22:51.9,65406
22:51.9,65409
22:51.9,65416
22:51.9,65408
22:51.9,65408
22:51.9,65422
22:51.9,65423
22:51.9,65438
22:51.9,65438
22:51.9,65438
22:51.9,65444
22:51.9,65449
22:51.9,65430
22:51.9,65451
22:51.9,65451
22:51.9,65446
22:51.9,65458
22:51.9,65466
22:51.9,65473
22:52.0,65473
22:52.0,65471
22:52.0,65467
22:52.0,65472
22:52.0,65472
22:52.0,65477
22:52.0,65481
22:52.0,65475
22:52.0,65470
22:52.0,65470
22:52.0,65475
22:52.0,65465
22:52.0,65475
22:52.0,65458
22:52.0,65458
22:52.0,65461
22:52.0,65450
22:52.0,65461
22:52.0,65441
22:52.0,65441
22:52.0,65440
22:52.0,65429
22:52.0,65424
22:52.0,65413
22:52.0,65413
22:52.0,65400
22:52.0,65398
22:52.0,65397
22:52.0,65384
22:52.0,65384
22:52.0,65379
22:52.0,65369
22:52.0,65367
22:52.0,65351
22:52.0,65351
22:52.0,65361
22:52.0,65345
22:52.0,65347
22:52.0,65341
22:52.0,65341
22:52.0,65325
22:52.0,65324
22:52.0,65326
22:52.0,65321
22:52.0,65321
22:52.0,65315
22:52.0,65297
22:52.0,65321
22:52.0,65309
22:52.0,65309
22:52.1,65304
22:52.1,65299
22:52.1,65290
22:52.1,65290
22:52.1,65305
22:52.1,65291
22:52.1,65289
22:52.1,65292
22:52.1,65292
22:52.1,65293
22:52.1,65284
22:52.1,65292
22:52.1,65280
22:52.1,65280
22:52.1,65287
22:52.1,65283
22:52.1,65282
22:52.1,65272
22:52.1,65272
22:52.1,65277
22:52.1,65274
22:52.1,65284
22:52.1,65265
22:52.1,65265
22:52.1,65280
22:52.1,65283
22:52.1,65284
22:52.1,65285
22:52.1,65285
22:52.1,65280
22:52.1,65287
22:52.1,65287
22:52.1,65279
22:52.1,65279
22:52.1,65295
22:52.1,65286
22:52.1,65287
22:52.1,65287
22:52.1,65287
22:52.1,65291
22:52.1,65295
22:52.1,65291
22:52.1,65298
22:52.1,65298
22:52.1,65302
22:52.1,65295
22:52.1,65298
22:52.1,65298
22:52.1,65298
22:52.1,65293
22:52.2,65293
22:52.2,65298
22:52.2,65298
22:52.2,65305
22:52.2,65301
22:52.2,65294
22:52.2,65293
22:52.2,65293
22:52.2,65315
22:52.2,65308
22:52.2,65308
22:52.2,65297
22:52.2,65297
22:52.2,65299
22:52.2,65310
22:52.2,65301
22:52.2,65305
22:52.2,65305
22:52.2,65319
22:52.2,65313
22:52.2,65303
22:52.2,65328
22:52.2,65328
22:52.2,65316
22:52.2,65307
22:52.2,65323
22:52.2,65316
22:52.2,65316
22:52.2,65313
22:52.2,65319
22:52.2,65320
22:52.2,65317
22:52.2,65317
22:52.2,65322
22:52.2,65321
22:52.2,65317
22:52.2,65318
22:52.2,65318
22:52.2,65323
22:52.2,65320
22:52.2,65329
22:52.2,65328
22:52.2,65328
22:52.2,65337
22:52.2,65326
22:52.2,65327
22:52.2,65327
22:52.2,65324
22:52.2,65324
22:52.2,65321
22:52.3,65314
22:52.3,65314
22:52.3,65321
22:52.3,65318
22:52.3,65335
22:52.3,65323
22:52.3,65323
22:52.3,65328
22:52.3,65328
22:52.3,65342
22:52.3,65328
22:52.3,65328
22:52.3,65334
22:52.3,65343
22:52.3,65340
22:52.3,65328
22:52.3,65328
22:52.3,65333
22:52.3,65338
22:52.3,65334
22:52.3,65336
22:52.3,65336
22:52.3,65344
22:52.3,65342
22:52.3,65347
22:52.3,65345
22:52.3,65345
22:52.3,65344
22:52.3,65339
22:52.3,65340
22:52.3,65353
22:52.3,65353
22:52.3,65365
22:52.3,65355
22:52.3,65363
22:52.3,65367
22:52.3,65367
22:52.3,65364
22:52.3,65363
22:52.3,65368
22:52.3,65368
22:52.3,65375
22:52.3,65375
22:52.3,65375
22:52.3,65378
22:52.3,65378
22:52.3,65374
22:52.3,65385
22:52.3,65380
22:52.4,65384
22:52.4,65384
22:52.4,65388
22:52.4,65385
22:52.4,65397
22:52.4,65399
22:52.4,65399
22:52.4,65430
22:52.4,65399
22:52.4,65408
22:52.4,65410
22:52.4,65410
22:52.4,65420
22:52.4,65423
22:52.4,65421
22:52.4,65426
22:52.4,65426
22:52.4,65428
22:52.4,65445
22:52.4,65441
22:52.4,65443
22:52.4,65443
22:52.4,65461
22:52.4,65460
22:52.4,65480
22:52.4,65471
22:52.4,65471
22:52.4,65476
22:52.4,65483
22:52.4,65487
22:52.4,65499
22:52.4,65499
22:52.4,65483
22:52.4,65497
22:52.4,65507
22:52.4,65510
22:52.4,65510
22:52.4,65510
22:52.4,65520
22:52.4,65530
22:52.4,65530
22:52.4,65536
22:52.4,65536
22:52.4,65542
22:52.4,65545
22:52.4,65545
22:52.4,65549
22:52.4,65550
22:52.4,65556
22:52.4,65565
22:52.4,65565
22:52.5,65564
22:52.5,65564
22:52.5,65579
22:52.5,65574
22:52.5,65574
22:52.5,65577
22:52.5,65583
22:52.5,65608
22:52.5,65599
22:52.5,65599
22:52.5,65616
22:52.5,65618
22:52.5,65620
22:52.5,65607
22:52.5,65607
22:52.5,65631
22:52.5,65634
22:52.5,65633
22:52.5,65642
22:52.5,65642
22:52.5,65643
22:52.5,65651
22:52.5,65660
22:52.5,65655
22:52.5,65655
22:52.5,65673
22:52.5,65663
22:52.5,65666
22:52.5,65673
22:52.5,65673
22:52.5,65670
22:52.5,65678
22:52.5,65682
22:52.5,65682
22:52.5,65684
22:52.5,65693
22:52.5,65670
22:52.5,65664
22:52.5,65664
22:52.5,65661
22:52.5,65656
22:52.5,65654
22:52.5,65638
22:52.5,65638
22:52.5,65643
22:52.5,65617
22:52.5,65620
22:52.5,65597
22:52.5,65597
22:52.5,65604
22:52.6,65592
22:52.6,65592
22:52.6,65581
22:52.6,65581
22:52.6,65577
22:52.6,65568
22:52.6,65570
22:52.6,65558
22:52.6,65558
22:52.6,65550
22:52.6,65541
22:52.6,65543
22:52.6,65523
22:52.6,65523
22:52.6,65528
22:52.6,65517
22:52.6,65503
22:52.6,65505
22:52.6,65505
22:52.6,65503
22:52.6,65507
22:52.6,65496
22:52.6,65483
22:52.6,65483
22:52.6,65482
22:52.6,65488
22:52.6,65477
22:52.6,65485
22:52.6,65485
22:52.6,65481
22:52.6,65480
22:52.6,65476
22:52.6,65476
22:52.6,65478
22:52.6,65465
22:52.6,65463
22:52.6,65458
22:52.6,65458
22:52.6,65472
22:52.6,65460
22:52.6,65458
22:52.6,65458
22:52.6,65458
22:52.6,65461
22:52.6,65459
22:52.6,65463
22:52.6,65445
22:52.6,65445
22:52.6,65454
22:52.6,65450
22:52.7,65452
22:52.7,65440
22:52.7,65440
22:52.7,65441
22:52.7,65443
22:52.7,65449
22:52.7,65428
22:52.7,65428
22:52.7,65441
22:52.7,65431
22:52.7,65443
22:52.7,65440
22:52.7,65440
22:52.7,65442
22:52.7,65452
22:52.7,65446
22:52.7,65434
22:52.7,65434
22:52.7,65434
22:52.7,65436
22:52.7,65449
22:52.7,65446
22:52.7,65446
22:52.7,65451
22:52.7,65441
22:52.7,65433
22:52.7,65433
22:52.7,65438
22:52.7,65443
22:52.7,65447
22:52.7,65436
22:52.7,65436
22:52.7,65454
22:52.7,65451
22:52.7,65449
22:52.7,65448
22:52.7,65448
22:52.7,65442
22:52.7,65447
22:52.7,65442
22:52.7,65452
22:52.7,65452
22:52.7,65446
22:52.7,65447
22:52.7,65439
22:52.7,65451
22:52.7,65451
22:52.7,65452
22:52.7,65449
22:52.7,65458
22:52.8,65443
22:52.8,65443
22:52.8,65465
22:52.8,65460
22:52.8,65472
22:52.8,65452
22:52.8,65452
22:52.8,65480
22:52.8,65478
22:52.8,65485
22:52.8,65487
22:52.8,65487
22:52.8,65497
22:52.8,65494
22:52.8,65490
22:52.8,65493
22:52.8,65493
22:52.8,65507
22:52.8,65503
22:52.8,65510
22:52.8,65505
22:52.8,65505
22:52.8,65516
22:52.8,65517
22:52.8,65524
22:52.8,65524
22:52.8,65530
22:52.8,65529
22:52.8,65521
22:52.8,65530
22:52.8,65530
22:52.8,65557
22:52.8,65527
22:52.8,65529
22:52.8,65536
22:52.8,65536
22:52.8,65537
22:52.8,65538
22:52.8,65547
22:52.8,65547
22:52.8,65547
22:52.8,65563
22:52.8,65557
22:52.8,65569
22:52.8,65556
22:52.8,65556
22:52.8,65558
22:52.8,65568
22:52.8,65573
22:52.8,65565
22:52.9,65565
22:52.9,65581
22:52.9,65570
22:52.9,65594
22:52.9,65590
22:52.9,65590
22:52.9,65576
22:52.9,65589
22:52.9,65606
22:52.9,65604
22:52.9,65604
22:52.9,65616
22:52.9,65611
22:52.9,65611
22:52.9,65618
22:52.9,65618
22:52.9,65628
22:52.9,65620
22:52.9,65623
22:52.9,65623
22:52.9,65628
22:52.9,65620
22:52.9,65627
22:52.9,65642
22:52.9,65642
22:52.9,65650
22:52.9,65636
22:52.9,65644
22:52.9,65648
22:52.9,65648
22:52.9,65640
22:52.9,65650
22:52.9,65655
22:52.9,65647
22:52.9,65647
22:52.9,65661
22:52.9,65656
22:52.9,65656
22:52.9,65671
22:52.9,65671
22:52.9,65673
22:52.9,65668
22:52.9,65665
22:52.9,65662
22:52.9,65662
22:52.9,65674
22:52.9,65671
22:52.9,65673
22:52.9,65676
22:52.9,65676
22:53.0,65696
22:53.0,65688
22:53.0,65686
22:53.0,65690
22:53.0,65690
22:53.0,65700
22:53.0,65700
22:53.0,65702
22:53.0,65703
22:53.0,65703
22:53.0,65720
22:53.0,65719
22:53.0,65705
22:53.0,65736
22:53.0,65736
22:53.0,65715
22:53.0,65724
22:53.0,65726
22:53.0,65726
22:53.0,65723
22:53.0,65734
22:53.0,65741
22:53.0,65748
22:53.0,65748
22:53.0,65748
22:53.0,65743
22:53.0,65744
22:53.0,65751
22:53.0,65751
22:53.0,65753
22:53.0,65759
22:53.0,65756
22:53.0,65762
22:53.0,65762
22:53.0,65757
22:53.0,65762
22:53.0,65778
22:53.0,65767
22:53.0,65767
22:53.0,65780
22:53.0,65790
22:53.0,65792
22:53.0,65778
22:53.0,65778
22:53.0,65798
22:53.0,65797
22:53.0,65804
22:53.0,65795
22:53.0,65795
22:53.1,65815
22:53.1,65812
22:53.1,65820
22:53.1,65822
22:53.1,65822
22:53.1,65825
22:53.1,65824
22:53.1,65816
22:53.1,65831
22:53.1,65831
22:53.1,65836
22:53.1,65835
22:53.1,65829
22:53.1,65829
22:53.1,65840
22:53.1,65816
22:53.1,65809
22:53.1,65805
22:53.1,65805
22:53.1,65811
22:53.1,65799
22:53.1,65792
22:53.1,65777
22:53.1,65777
22:53.1,65777
22:53.1,65767
22:53.1,65772
22:53.1,65752
22:53.1,65752
22:53.1,65745
22:53.1,65731
22:53.1,65734
22:53.1,65717
22:53.1,65717
22:53.1,65712
22:53.1,65706
22:53.1,65692
22:53.1,65673
22:53.1,65673
22:53.1,65682
22:53.1,65686
22:53.1,65681
22:53.1,65670
22:53.1,65670
22:53.1,65664
22:53.1,65647
22:53.1,65644
22:53.1,65633
22:53.1,65633
22:53.1,65626
22:53.1,65623
22:53.2,65625
22:53.2,65620
22:53.2,65620
22:53.2,65605
22:53.2,65603
22:53.2,65606
22:53.2,65608
22:53.2,65608
22:53.2,65602
22:53.2,65599
22:53.2,65594
22:53.2,65594
22:53.2,65601
22:53.2,65604
22:53.2,65595
22:53.2,65586
22:53.2,65586
22:53.2,65600
22:53.2,65592
22:53.2,65586
22:53.2,65581
22:53.2,65581
22:53.2,65590
22:53.2,65592
22:53.2,65595
22:53.2,65567
22:53.2,65567
22:53.2,65589
22:53.2,65587
22:53.2,65573
22:53.2,65569
22:53.2,65569
22:53.2,65568
22:53.2,65589
22:53.2,65591
22:53.2,65571
22:53.2,65571
22:53.2,65588
22:53.2,65584
22:53.2,65603
22:53.2,65587
22:53.2,65587
22:53.2,65590
22:53.2,65593
22:53.2,65597
22:53.2,65601
22:53.2,65601
22:53.2,65595
22:53.2,65597
22:53.2,65605
22:53.3,65600
22:53.3,65600
22:53.3,65602
22:53.3,65600
22:53.3,65613
22:53.3,65613
22:53.3,65619
22:53.3,65612
22:53.3,65608
22:53.3,65619
22:53.3,65619
22:53.3,65632
22:53.3,65628
22:53.3,65623
22:53.3,65615
22:53.3,65615
22:53.3,65630
22:53.3,65634
22:53.3,65651
22:53.3,65636
22:53.3,65636
22:53.3,65645
22:53.3,65652
22:53.3,65644
22:53.3,65646
22:53.3,65646
22:53.3,65663
22:53.3,65666
22:53.3,65660
22:53.3,65653
22:53.3,65653
22:53.3,65658
22:53.3,65683
22:53.3,65691
22:53.3,65692
22:53.3,65692
22:53.3,65696
22:53.3,65696
22:53.3,65704
22:53.3,65690
22:53.3,65690
22:53.3,65698
22:53.3,65707
22:53.3,65713
22:53.3,65714
22:53.3,65714
22:53.3,65729
22:53.3,65729
22:53.3,65730
22:53.3,65745
22:53.4,65745
22:53.4,65739
22:53.4,65745
22:53.4,65764
22:53.4,65764
22:53.4,65759
22:53.4,65761
22:53.4,65764
22:53.4,65763
22:53.4,65763
22:53.4,65775
22:53.4,65767
22:53.4,65784
22:53.4,65782
22:53.4,65782
22:53.4,65794
22:53.4,65788
22:53.4,65798
22:53.4,65794
22:53.4,65794
22:53.4,65794
22:53.4,65808
22:53.4,65808
22:53.4,65803
22:53.4,65803
22:53.4,65799
22:53.4,65817
22:53.4,65814
22:53.4,65805
22:53.4,65805
22:53.4,65814
22:53.4,65813
22:53.4,65821
22:53.4,65813
22:53.4,65813
22:53.4,65823
22:53.4,65821
22:53.4,65832
22:53.4,65829
22:53.4,65829
22:53.4,65819
22:53.4,65836
22:53.4,65831
22:53.4,65841
22:53.4,65841
22:53.4,65836
22:53.4,65840
22:53.4,65848
22:53.4,65848
22:53.4,65850
22:53.5,65842
22:53.5,65848
22:53.5,65855
22:53.5,65855
22:53.5,65862
22:53.5,65858
22:53.5,65857
22:53.5,65862
22:53.5,65862
22:53.5,65865
22:53.5,65867
22:53.5,65871
22:53.5,65871
22:53.5,65871
22:53.5,65870
22:53.5,65882
22:53.5,65880
22:53.5,65878
22:53.5,65878
22:53.5,65892
22:53.5,65895
22:53.5,65897
22:53.5,65878
22:53.5,65878
22:53.5,65904
22:53.5,65904
22:53.5,65896
22:53.5,65892
22:53.5,65892
22:53.5,65909
22:53.5,65904
22:53.5,65908
22:53.5,65909
22:53.5,65909
22:53.5,65914
22:53.5,65919
22:53.5,65913
22:53.5,65927
22:53.5,65927
22:53.5,65911
22:53.5,65917
22:53.5,65928
22:53.5,65928
22:53.5,65940
22:53.5,65925
22:53.5,65932
22:53.5,65932
22:53.5,65932
22:53.5,65945
22:53.5,65927
22:53.6,65925
22:53.6,65934
22:53.6,65934
22:53.6,65949
22:53.6,65943
22:53.6,65936
22:53.6,65940
22:53.6,65940
22:53.6,65948
22:53.6,65940
22:53.6,65947
22:53.6,65957
22:53.6,65957
22:53.6,65960
22:53.6,65957
22:53.6,65961
22:53.6,65953
22:53.6,65953
22:53.6,65958
22:53.6,65958
22:53.6,65955
22:53.6,65952
22:53.6,65952
22:53.6,65959
22:53.6,65964
22:53.6,65964
22:53.6,65976
22:53.6,65976
22:53.6,65965
22:53.6,65961
22:53.6,65975
22:53.6,65974
22:53.6,65974
22:53.6,65969
22:53.6,65969
22:53.6,65965
22:53.6,65983
22:53.6,65983
22:53.6,65972
22:53.6,65976
22:53.6,65978
22:53.6,65978
22:53.6,65988
22:53.6,65990
22:53.6,65983
22:53.6,65991
22:53.6,65991
22:53.6,65978
22:53.6,65982
22:53.6,65975
22:53.7,65976
22:53.7,65976
22:53.7,65949
22:53.7,65949
22:53.7,65947
22:53.7,65942
22:53.7,65942
22:53.7,65934
22:53.7,65935
22:53.7,65941
22:53.7,65917
22:53.7,65917
22:53.7,65921
22:53.7,65909
22:53.7,65909
22:53.7,65886
22:53.7,65886
22:53.7,65885
22:53.7,65873
22:53.7,65882
22:53.7,65865
22:53.7,65865
22:53.7,65859
22:53.7,65862
22:53.7,65853
22:53.7,65844
22:53.7,65844
22:53.7,65845
22:53.7,65836
22:53.7,65837
22:53.7,65831
22:53.7,65831
22:53.7,65833
22:53.7,65814
22:53.7,65816
22:53.7,65816
22:53.7,65824
22:53.7,65796
22:53.7,65813
22:53.7,65814
22:53.7,65814
22:53.7,65812
22:53.7,65806
22:53.7,65818
22:53.7,65803
22:53.7,65803
22:53.7,65812
22:53.7,65802
22:53.7,65803
22:53.7,65797
22:53.8,65797
22:53.8,65807
22:53.8,65813
22:53.8,65809
22:53.8,65798
22:53.8,65798
22:53.8,65828
22:53.8,65815
22:53.8,65820
22:53.8,65795
22:53.8,65795
22:53.8,65813
22:53.8,65818
22:53.8,65816
22:53.8,65802
22:53.8,65802
22:53.8,65816
22:53.8,65825
22:53.8,65818
22:53.8,65828
22:53.8,65828
22:53.8,65823
22:53.8,65832
22:53.8,65822
22:53.8,65851
22:53.8,65851
22:53.8,65847
22:53.8,65849
22:53.8,65854
22:53.8,65852
22:53.8,65852
22:53.8,65842
22:53.8,65849
22:53.8,65849
22:53.8,65849
22:53.8,65853
22:53.8,65853
22:53.8,65853
22:53.8,65858
22:53.8,65858
22:53.8,65845
22:53.8,65856
22:53.8,65853
22:53.8,65854
22:53.8,65854
22:53.8,65857
22:53.8,65851
22:53.8,65862
22:53.8,65857
22:53.8,65857
22:53.9,65856
22:53.9,65847
22:53.9,65867
22:53.9,65866
22:53.9,65866
22:53.9,65864
22:53.9,65867
22:53.9,65879
22:53.9,65873
22:53.9,65873
22:53.9,65890
22:53.9,65881
22:53.9,65897
22:53.9,65885
22:53.9,65885
22:53.9,65883
22:53.9,65888
22:53.9,65912
22:53.9,65900
22:53.9,65900
22:53.9,65926
22:53.9,65912
22:53.9,65926
22:53.9,65922
22:53.9,65922
22:53.9,65917
22:53.9,65916
22:53.9,65916
22:53.9,65916
22:53.9,65938
22:53.9,65935
22:53.9,65920
22:53.9,65948
22:53.9,65948
22:53.9,65946
22:53.9,65939
22:53.9,65940
22:53.9,65946
22:53.9,65946
22:53.9,65952
22:53.9,65950
22:53.9,65964
22:53.9,65950
22:53.9,65950
22:53.9,65954
22:53.9,65957
22:53.9,65960
22:53.9,65948
22:53.9,65948
22:53.9,65946
22:54.0,65965
22:54.0,65960
22:54.0,65957
22:54.0,65957
22:54.0,65958
22:54.0,65948
22:54.0,65969
22:54.0,65956
22:54.0,65956
22:54.0,65971
22:54.0,65971
22:54.0,65965
22:54.0,65947
22:54.0,65947
22:54.0,65966
22:54.0,65968
22:54.0,65970
22:54.0,65966
22:54.0,65966
22:54.0,65965
22:54.0,65979
22:54.0,65971
22:54.0,65980
22:54.0,65980
22:54.0,65967
22:54.0,65970
22:54.0,65969
22:54.0,65969
22:54.0,65985
22:54.0,65962
22:54.0,65970
22:54.0,65962
22:54.0,65962
22:54.0,65978
22:54.0,65970
22:54.0,65965
22:54.0,65967
22:54.0,65967
22:54.0,65980
22:54.0,65979
22:54.0,65968
22:54.0,65965
22:54.0,65965
22:54.0,65976
22:54.0,65963
22:54.0,65971
22:54.0,65967
22:54.0,65967
22:54.0,65969
22:54.0,65972
22:54.1,65970
22:54.1,65978
22:54.1,65978
22:54.1,65967
22:54.1,65967
22:54.1,65954
22:54.1,65967
22:54.1,65967
22:54.1,65963
22:54.1,65965
22:54.1,65956
22:54.1,65971
22:54.1,65971
22:54.1,65966
22:54.1,65985
22:54.1,65969
22:54.1,65972
22:54.1,65972
22:54.1,65972
22:54.1,65972
22:54.1,65961
22:54.1,65963
22:54.1,65963
22:54.1,65958
22:54.1,65969
22:54.1,65976
22:54.1,65976
22:54.1,65959
22:54.1,65966
22:54.1,65967
22:54.1,65963
22:54.1,65963
22:54.1,65976
22:54.1,65972
22:54.1,65975
22:54.1,65967
22:54.1,65967
22:54.1,65954
22:54.1,65963
22:54.1,65974
22:54.1,65970
22:54.1,65970
22:54.1,65972
22:54.1,65973
22:54.1,65971
22:54.1,65961
22:54.1,65961
22:54.1,65969
22:54.1,65969
22:54.1,65967
22:54.2,65962
22:54.2,65962
22:54.2,65966
22:54.2,65965
22:54.2,65961
22:54.2,65967
22:54.2,65967
22:54.2,65974
22:54.2,65966
22:54.2,65971
22:54.2,65970
22:54.2,65970
22:54.2,65973
22:54.2,65968
22:54.2,65973
22:54.2,65980
22:54.2,65980
22:54.2,65982
22:54.2,65991
22:54.2,65975
22:54.2,65975
22:54.2,65996
22:54.2,65981
22:54.2,65985
22:54.2,65991
22:54.2,65991
22:54.2,66005
22:54.2,65990
22:54.2,66004
22:54.2,65992
22:54.2,65992
22:54.2,66010
22:54.2,66010
22:54.2,66007
22:54.2,66006
22:54.2,66006
22:54.2,66015
22:54.2,66013
22:54.2,66026
22:54.2,66018
22:54.2,66018
22:54.2,66019
22:54.2,66042
22:54.2,66034
22:54.2,66017
22:54.2,66017
22:54.2,66030
22:54.2,66028
22:54.2,66034
22:54.2,66010
22:54.3,66010
22:54.3,66025
22:54.3,66027
22:54.3,66011
22:54.3,66020
22:54.3,66020
22:54.3,65984
22:54.3,66015
22:54.3,66002
22:54.3,65999
22:54.3,65999
22:54.3,65991
22:54.3,65979
22:54.3,65958
22:54.3,65988
22:54.3,65988
22:54.3,65974
22:54.3,65972
22:54.3,65967
22:54.3,65967
22:54.3,65960
22:54.3,65954
22:54.3,65946
22:54.3,65944
22:54.3,65944
22:54.3,65946
22:54.3,65926
